code,time,row,column,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,nir08,nir08_mad,red,red_mad,swir16,swir16_mad,swir22,swir22_mad,twndwi,twndwi_mad,twndwi_stdev
noise,2016,21,52,POINT (168.58285552050577 -16.90639444875435),1.0,242520.0,-1870770.0,0.0,0.02759999968111515,0.02681349404156208,5.0,0.05350000038743019,0.04041926562786102,0.3707999885082245,0.06628375500440598,0.0414000004529953,0.03731474652886391,0.18979999423027039,0.1238526925444603,0.08540000021457672,0.07039059698581696,-0.27090001106262207,0.03932024538516998,0.17700737714767456
noise,2016,21,52,POINT (168.57885940425763 -16.898376702364924),1.0,242070.0,-1869900.0,0.0,0.5697000026702881,0.10828737169504166,2.0,0.5529999732971191,0.10665670782327652,0.61080002784729,0.10236117988824844,0.5458999872207642,0.11198649555444717,0.3953999876976013,0.047686342149972916,0.27000001072883606,0.015222135931253433,-0.24320000410079956,0.006429251283407211,0.006429251283407211
noise,2016,21,52,POINT (168.58625408666074 -16.897549740280922),1.0,242880.0,-1869810.0,0.0,0.02199999988079071,0.023599714040756226,5.0,0.04690000042319298,0.03006378374993801,0.34139999747276306,0.15709170699119568,0.025299999862909317,0.01909550093114376,0.15320000052452087,0.1141284927725792,0.06400000303983688,0.04347235709428787,-0.24570000171661377,0.11344082653522491,0.19634109735488892
noise,2016,21,52,POINT (168.5860300053758 -16.900821612275593),1.0,242850.0,-1870170.0,0.0,0.23250000178813934,0.21170000731945038,4.0,0.23600000143051147,0.19430513679981232,0.414000004529953,0.1740625649690628,0.22139999270439148,0.1948375105857849,0.2630000114440918,0.147726908326149,0.17270000278949738,0.11695580929517746,-0.251800000667572,0.06580549478530884,0.19420693814754486
noise,2016,21,52,POINT (168.5952173380585 -16.888740568594958),1.0,243810.0,-1868820.0,0.0,0.04390000179409981,0.09550382196903229,6.0,0.04670000076293945,0.03735535219311714,0.045899998396635056,0.01633201166987419,0.035100001841783524,0.039385754615068436,0.05169999971985817,0.013660557568073273,0.04349999874830246,0.012565700337290764,-0.0421999990940094,0.18937762081623077,0.20469452440738678
noise,2016,21,52,POINT (168.5954040724626 -16.887733779607537),1.0,243840.0,-1868700.0,0.0,0.0414000004529953,0.018674729391932487,6.0,0.05209999904036522,0.007272971328347921,0.09109999984502792,0.0497061163187027,0.04010000079870224,0.011708755977451801,0.08969999849796295,0.05223814398050308,0.07689999788999557,0.04606572166085243,-0.02290000021457672,0.21667784452438354,0.23879854381084442
noise,2016,21,52,POINT (168.59779427283533 -16.892623846613503),1.0,244080.0,-1869240.0,0.0,0.007499999832361937,0.0032112696208059788,5.0,0.03739999979734421,0.02521108090877533,0.10040000081062317,0.08471737802028656,0.04569999873638153,0.041646990925073624,0.13510000705718994,0.10580746084451675,0.10980000346899033,0.08290763944387436,-0.22259999811649323,0.035077162086963654,0.18674513697624207
noise,2016,21,52,POINT (168.5983544760477 -16.890178829145363),1.0,244140.0,-1868970.0,0.0,0.011599999852478504,0.04285649582743645,5.0,0.03680000081658363,0.05073899030685425,0.0421999990940094,0.0522947683930397,0.026799999177455902,0.054695915430784225,0.06239999830722809,0.0418979674577713,0.05429999902844429,0.031684473156929016,-0.2296999990940094,0.35284289717674255,0.8125037550926208
noise,2016,21,52,POINT (168.58912979648417 -16.890754130258472),1.0,243180.0,-1869030.0,0.0,0.4708999991416931,0.3449229300022125,3.0,0.4560000002384186,0.33306077122688293,0.4927000105381012,0.10543687641620636,0.4462999999523163,0.34150707721710205,0.364300012588501,0.11296151578426361,0.2597000002861023,0.008870898745954037,-0.23989999294281006,0.0020616964902728796,0.20174778997898102
noise,2016,21,52,POINT (168.58065205453715 -16.913513055348744),1.0,242280.0,-1871580.0,0.0,0.037300001829862595,0.08984587341547012,5.0,0.03669999912381172,0.02416112646460533,0.041999999433755875,0.019295183941721916,0.027699999511241913,0.02538236603140831,0.061500001698732376,0.029575390741229057,0.05429999902844429,0.028687629848718643,-0.07729999721050262,0.17568089067935944,0.23793357610702515
noise,2016,21,52,POINT (168.576021041315 -16.90686184036364),1.0,241800.0,-1870830.0,0.0,0.15919999778270721,0.12732060253620148,4.0,0.17489999532699585,0.10505978763103485,0.4350000023841858,0.03287912532687187,0.16769999265670776,0.1138797253370285,0.2581000030040741,0.0434846431016922,0.16699999570846558,0.06552596390247345,-0.44510000944137573,0.16261406242847443,0.1688782274723053
noise,2016,21,52,POINT (168.57422839103543 -16.908335913908555),1.0,241590.0,-1871010.0,0.0,0.034299999475479126,0.007868867367506027,5.0,0.07689999788999557,0.030196208506822586,0.4325000047683716,0.12542980909347534,0.04100000113248825,0.005351301282644272,0.20340000092983246,0.0990360677242279,0.08839999884366989,0.02091393806040287,-0.4700999855995178,0.16342170536518097,0.15535981953144073
cloud,2016,49,55,POINT (171.3091762389066 7.076132756616),,,,,0.03500000014901161,0.022989999502897263,8.0,0.03799999877810478,0.0314599983394146,0.07930000126361847,0.08016250282526016,0.041999999433755875,0.04496249929070473,0.09480000287294388,0.09008999913930893,0.08470000326633453,0.08051999658346176,0.11699999868869781,0.2858479619026184,0.3984428942203522
noise,2016,31,64,POINT (179.09181417220708 -8.472555200818059),1.0,730290.0,-937170.0,0.0,0.0364999994635582,0.025162499397993088,7.0,0.0560000017285347,0.02942500077188015,0.00019999999494757503,0.002420000033453107,0.024000000208616257,0.016472499817609787,0.02710000053048134,0.0170499999076128,0.027699999511241913,0.017352500930428505,0.6669999957084656,0.17625975608825684,0.4573670029640198
cloud,2016,31,64,POINT (179.07277845615985 -8.636837880624304),1.0,728100.0,-955320.0,0.0,0.16249999403953552,0.05535750091075897,5.0,0.17520000040531158,0.025905000045895576,0.17020000517368317,0.043779999017715454,0.15379999577999115,0.04199250042438507,0.10300000011920929,0.05711749941110611,0.10000000149011612,0.0408100001513958,0.05900000035762787,0.14120453596115112,0.2886905074119568
cloud,2016,31,65,POINT (179.20157703141797 -8.480780322257015),1.0,742380.0,-938130.0,0.0,0.28859999775886536,0.2847074866294861,4.0,0.2743000090122223,0.2687300145626068,0.26989999413490295,0.2610025107860565,0.26969999074935913,0.2685512602329254,0.16130000352859497,0.13595999777317047,0.08980000019073486,0.06533999741077423,-0.047600001096725464,0.10861943662166595,0.1426752358675003
cloud,2016,31,65,POINT (179.17942739878725 -8.525917897192521),1.0,739920.0,-943110.0,0.0,0.31439998745918274,0.28899750113487244,2.0,0.30250000953674316,0.28360751271247864,0.2994000017642975,0.28389623761177063,0.2955999970436096,0.2878287434577942,0.22030000388622284,0.1891862452030182,0.1565999984741211,0.12648625671863556,0.019099999219179153,0.2505476176738739,0.2505476176738739
water,2016,31,65,POINT (179.19688698465097 -8.487601971885695),1.0,741870.0,-938880.0,0.0,0.008100000210106373,0.005307499784976244,5.0,0.011500000022351742,0.007562499959021807,0.017899999395012856,0.012924999929964542,0.008100000210106373,0.011192499659955502,0.03530000150203705,0.016610000282526016,0.03200000151991844,0.01347499992698431,0.12049999833106995,0.019885282963514328,0.1506582349538803
land,2016,31,65,POINT (179.1990152411671 -8.517771698911845),1.0,742080.0,-942240.0,0.0,0.10109999775886536,0.03990250080823898,4.0,0.147599995136261,0.03162499889731407,0.3540000021457672,0.02078999951481819,0.1445000022649765,0.030373750254511833,0.2992999851703644,0.02110625058412552,0.2485000044107437,0.01812249980866909,-0.392300009727478,0.0711328312754631,0.11787323653697968
noise,2016,31,65,POINT (179.1883345464288 -8.54493800924038),1.0,740880.0,-945240.0,0.0,0.36390000581741333,0.3853987455368042,2.0,0.35120001435279846,0.3520824909210205,0.3402999937534332,0.3301374912261963,0.3434999883174896,0.34957998991012573,0.18569999933242798,0.14841750264167786,0.11309999972581863,0.07793500274419785,-0.12849999964237213,0.03325926139950752,0.03325926139950752
land,2016,31,65,POINT (179.16240134665833 -8.547666226251494),1.0,738030.0,-945510.0,0.0,-0.019999999552965164,0.05412000045180321,4.0,0.06109999865293503,0.0222337506711483,0.45980000495910645,0.030002500861883163,0.040800001472234726,0.022632500156760216,0.13660000264644623,0.016005000099539757,0.059300001710653305,0.0038499999791383743,-0.5669999718666077,0.09211727231740952,0.3908003568649292
noise,2016,31,65,POINT (179.1330787013251 -8.558656845521126),1.0,734790.0,-946710.0,0.0,0.09220000356435776,0.08368249982595444,4.0,0.1062999963760376,0.09014499932527542,0.125900000333786,0.1133825033903122,0.10620000213384628,0.09671749919652939,0.09950000047683716,0.0712525025010109,0.0738999992609024,0.047148749232292175,0.03880000114440918,0.1440410017967224,0.16592982411384583
cloud,2016,31,65,POINT (179.19328844354104 -8.480811115914292),1.0,741450.0,-938130.0,0.0,0.20509999990463257,0.13414500653743744,4.0,0.22179999947547913,0.10418374836444855,0.1898999959230423,0.15366999804973602,0.20649999380111694,0.1187174990773201,0.11999999731779099,0.09266124665737152,0.06870000064373016,0.04683249816298485,0.2321999967098236,0.3579883277416229,0.3625718355178833
cloud,2016,31,65,POINT (179.1934146342617 -8.482252353951987),1.0,741480.0,-938280.0,0.0,0.30469998717308044,0.14074499905109406,4.0,0.32600000500679016,0.111347496509552,0.26739999651908875,0.15896375477313995,0.30320000648498535,0.12607374787330627,0.13410000503063202,0.08831624686717987,0.07109999656677246,0.04067249968647957,0.09449999779462814,0.25331488251686096,0.27095645666122437
cloud,2016,31,65,POINT (179.19336960065678 -8.483769322523433),1.0,741480.0,-938460.0,0.0,0.36910000443458557,0.19010749459266663,4.0,0.35839998722076416,0.15966500341892242,0.3037000000476837,0.19689999520778656,0.3416999876499176,0.17117375135421753,0.15129999816417694,0.10582000017166138,0.07970000058412552,0.04900500178337097,0.0803999975323677,0.25071626901626587,0.2766318619251251
cloud,2016,31,65,POINT (179.19137869880635 -8.484581600206155),1.0,741240.0,-938550.0,0.0,0.2669999897480011,0.23795750737190247,4.0,0.27570000290870667,0.2105812430381775,0.2370000034570694,0.2400200068950653,0.2526000142097473,0.22666874527931213,0.13539999723434448,0.1259637475013733,0.07199999690055847,0.06197125092148781,0.3208000063896179,0.4965016543865204,0.5574938058853149
cloud,2016,31,65,POINT (179.19137713287748 -8.482413344293553),1.0,741240.0,-938310.0,0.0,0.23829999566078186,0.1995674967765808,4.0,0.2476000040769577,0.16938625276088715,0.2061000019311905,0.21186000108718872,0.22269999980926514,0.18922750651836395,0.1257999986410141,0.11764500290155411,0.06939999759197235,0.06015624850988388,0.3720000088214874,0.5225078463554382,0.5607503056526184
cloud,2016,31,65,POINT (179.19132674761326 -8.486771519005448),1.0,741240.0,-938790.0,0.0,0.2583000063896179,0.23016124963760376,4.0,0.2556000053882599,0.21199749410152435,0.2282000035047531,0.22918500006198883,0.22759999334812164,0.2298862487077713,0.11680000275373459,0.10612250119447708,0.0568000003695488,0.04567750170826912,0.28839999437332153,0.43019190430641174,0.5140888094902039
cloud,2016,31,65,POINT (179.19643857955822 -8.497082020025394),1.0,741810.0,-939930.0,0.0,0.4442000091075897,0.18413999676704407,4.0,0.2110999971628189,0.2746012508869171,0.20520000159740448,0.2347400039434433,0.20069999992847443,0.2689637541770935,0.12250000238418579,0.10162624716758728,0.07760000228881836,0.05356999859213829,-0.012199999764561653,0.1630047708749771,0.9450815320014954
cloud,2016,31,65,POINT (179.20418506573435 -8.478325096441656),1.0,742680.0,-937860.0,0.0,0.2599000036716461,0.25526875257492065,4.0,0.24369999766349792,0.2430724948644638,0.24650000035762787,0.2410375028848648,0.24060000479221344,0.24365000426769257,0.15299999713897705,0.13155999779701233,0.08739999681711197,0.06577999889850616,-0.11169999837875366,0.04541408270597458,0.07052433490753174
cloud,2016,31,65,POINT (179.19853567998132 -8.473443684828366),1.0,742050.0,-937320.0,0.0,0.1850000023841858,0.18045499920845032,4.0,0.1745000034570694,0.17158624529838562,0.18330000340938568,0.17777374386787415,0.17190000414848328,0.173483744263649,0.12370000034570694,0.1004437506198883,0.07760000228881836,0.054711248725652695,-0.04270000010728836,0.06698815524578094,0.12100349366664886
cloud,2016,31,65,POINT (179.19153303473675 -8.480580658352672),1.0,741270.0,-938100.0,0.0,0.21930000185966492,0.1696062535047531,4.0,0.23800000548362732,0.1296212524175644,0.2037999927997589,0.18107375502586365,0.21719999611377716,0.1462174952030182,0.13590000569820404,0.11295624822378159,0.07970000058412552,0.06355249881744385,0.23639999330043793,0.36950746178627014,0.40951263904571533
cloud,2016,25,68,POINT (-178.12695333526497 -14.315343606539326),1.0,378450.0,-1582890.0,0.0,0.4634999930858612,0.4577375054359436,5.0,0.43950000405311584,0.43733251094818115,0.47609999775886536,0.44866248965263367,0.43209999799728394,0.4346100091934204,0.1298000067472458,0.12402500212192535,0.16359999775886536,0.06932750344276428,0.006099999882280827,0.14808879792690277,0.147785022854805
cloud,2016,25,68,POINT (-178.12499391295947 -14.317041906321649),1.0,378660.0,-1583070.0,0.0,0.5037999749183655,0.46136748790740967,5.0,0.4828000068664551,0.43953248858451843,0.508400022983551,0.4281750023365021,0.47440001368522644,0.43210750818252563,0.11879999935626984,0.07312250137329102,0.09860000014305115,0.05348749831318855,0.014999999664723873,0.08922691643238068,0.12719593942165375
cloud,2016,25,68,POINT (-178.11530565822673 -14.312849205152379),1.0,379710.0,-1582620.0,0.0,0.7269999980926514,0.27875375747680664,4.0,0.6984000205993652,0.2659800052642822,0.7222999930381775,0.22195249795913696,0.70660001039505,0.2576337456703186,0.15700000524520874,0.0810837522149086,0.13379999995231628,0.05964750051498413,-0.03519999980926514,0.1158377155661583,0.1868676394224167
cloud,2016,25,68,POINT (-178.11416266188186 -14.313379931201453),1.0,379830.0,-1582680.0,0.0,0.39820000529289246,0.4124450087547302,5.0,0.37560001015663147,0.3683899939060211,0.39969998598098755,0.39891499280929565,0.37119999527931213,0.38208499550819397,0.12099999934434891,0.0933075025677681,0.10740000009536743,0.08148249983787537,0.012900000438094139,0.21341989934444427,0.19154208898544312
cloud,2016,25,68,POINT (-178.14518684838555 -14.311203946329313),1.0,376500.0,-1582440.0,0.0,0.42329999804496765,0.3142012357711792,4.0,0.4562999904155731,0.27978500723838806,0.4535999894142151,0.2545812427997589,0.436599999666214,0.2898087501525879,0.13379999995231628,0.020418750122189522,0.1071000024676323,0.03419625014066696,-0.006300000008195639,0.020845748484134674,0.022647613659501076
cloud,2016,25,68,POINT (-178.14638427312778 -14.311575457452902),1.0,376350.0,-1582500.0,0.0,0.4697999954223633,0.3317599892616272,4.0,0.3781999945640564,0.2902350127696991,0.4359000027179718,0.27318501472473145,0.38850000500679016,0.29966750741004944,0.11069999635219574,0.03548875078558922,0.09929999709129333,0.019126249477267265,-0.06319999694824219,0.05013661086559296,0.06987353414297104
cloud,2016,25,68,POINT (-178.11987764360626 -14.312477696162349),1.0,379230.0,-1582590.0,0.0,0.34040001034736633,0.31033751368522644,5.0,0.3490000069141388,0.31759750843048096,0.39800000190734863,0.3520275056362152,0.334199994802475,0.30739501118659973,0.1256999969482422,0.06146249920129776,0.05400000140070915,0.030112499371170998,0.008899999782443047,0.11480475962162018,0.13674283027648926
cloud,2016,25,68,POINT (-178.1167207965585 -14.316564260822659),1.0,379560.0,-1583040.0,0.0,0.12250000238418579,0.11203499883413315,5.0,0.14900000393390656,0.14379750192165375,0.18729999661445618,0.1829025000333786,0.12839999794960022,0.12941500544548035,0.06469999998807907,0.039765000343322754,0.04450000077486038,0.028187500312924385,0.10289999842643738,0.06835014373064041,0.13104426860809326
cloud,2016,25,68,POINT (-178.1378556721911 -14.305076479367846),1.0,377280.0,-1581780.0,0.0,0.33709999918937683,0.3348950147628784,5.0,0.3513000011444092,0.3387174904346466,0.4733999967575073,0.33137500286102295,0.3398999869823456,0.335224986076355,0.20250000059604645,0.04179999977350235,0.17820000648498535,0.04534750059247017,-0.18160000443458557,0.015660380944609642,0.18786630034446716
cloud,2016,25,68,POINT (-178.1405860603753 -14.30096171233616),1.0,376980.0,-1581300.0,0.0,0.7831000089645386,0.16901500523090363,4.0,0.7339000105857849,0.17257624864578247,0.6854000091552734,0.09583750367164612,0.7153000235557556,0.1828474998474121,0.18230000138282776,0.03264249861240387,0.17339999973773956,0.03722124919295311,-0.1152999997138977,0.10153314471244812,0.2738845944404602
cloud,2016,25,68,POINT (-178.11700543514797 -14.309433208356506),1.0,379530.0,-1582230.0,0.0,0.550000011920929,0.5096849799156189,5.0,0.5257999897003174,0.4641999900341034,0.5437999963760376,0.3831849992275238,0.5199999809265137,0.4492399990558624,0.14869999885559082,0.045375000685453415,0.1168999969959259,0.03415500000119209,-0.1981000006198883,0.10390184074640274,0.19914597272872925
cloud,2016,25,68,POINT (-178.1328085910021 -14.308626413146524),1.0,377820.0,-1582170.0,0.0,0.3165000081062317,0.21026499569416046,5.0,0.3474999964237213,0.19615750014781952,0.40950000286102295,0.017297500744462013,0.3273000121116638,0.1692350059747696,0.26330000162124634,0.039765000343322754,0.18569999933242798,0.024447500705718994,-0.18729999661445618,0.16179977357387543,0.16789039969444275
cloud,2016,25,68,POINT (-178.14546766349258 -14.302010581765117),1.0,376470.0,-1581420.0,0.0,0.745199978351593,0.20176750421524048,5.0,0.7106000185012817,0.210099995136261,0.6632000207901001,0.31363749504089355,0.6922000050544739,0.25244998931884766,0.17669999599456787,0.015235000289976597,0.18809999525547028,0.0561549998819828,-0.21619999408721924,0.19799593091011047,0.26147881150245667
cloud,2016,25,68,POINT (-178.1348770668992 -14.30620600991274),1.0,377610.0,-1581900.0,0.0,0.4936999976634979,0.45861750841140747,5.0,0.48080000281333923,0.3889324963092804,0.569100022315979,0.20132750272750854,0.4724999964237213,0.40034499764442444,0.22310000658035278,0.058217499405145645,0.20509999990463257,0.03885750100016594,-0.22599999606609344,0.19229313731193542,0.2044655829668045
water,2016/2018,31,65,POINT (179.1847480400776 -8.506078288170526),,,,,0.024700000882148743,0.010037500411272049,22.0,0.012000000104308128,0.0051287501119077206,0.0066999997943639755,0.008181249722838402,0.00039999998989515007,0.0034237499348819256,0.020899999886751175,0.010477500036358833,0.022600000724196434,0.01133000012487173,0.2851000130176544,0.0950414165854454,0.47014307975769043
noise,2017,62,26,POINT (-144.35609458090013 -27.583898137717906),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.34612673060266 -27.583427814224443),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.33283330929046 -27.584013106254588),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.33299328870007 -27.590387351979675),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.34656962764197 -27.591137747633244),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.35450943140023 -27.591009311437883),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.34376472270307 -27.586883284425383),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.3389933303888 -27.569708659645407),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.31393103937424 -27.632516939820313),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.31462876294927 -27.634525798747873),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.31197179640836 -27.633879193150413),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (-144.30878861104514 -27.63546269592104),1.0,380220.0,1941990.0,0.0,,,0.0,,,,,,,,,,,,,
noise,2017,62,26,POINT (145.7196702724564 18.08229099630999),1.0,364500.0,1999770.0,0.0,0.016499999910593033,0.021615000441670418,13.0,0.024000000208616257,0.02287999913096428,0.06629999727010727,0.06426750123500824,0.012000000104308128,0.020239999517798424,0.07940000295639038,0.06577999889850616,0.04729999974370003,0.0344575010240078,-0.07919999957084656,0.10433995723724365,0.15429829061031342
noise,2017,62,26,POINT (145.7218452293453 18.084094260155386),1.0,364740.0,1999950.0,0.0,0.012799999676644802,0.028242500498890877,13.0,0.016699999570846558,0.012924999929964542,0.02590000070631504,0.024255000054836273,0.011300000362098217,0.014437500387430191,0.05310000106692314,0.03412749990820885,0.04560000076889992,0.028132500126957893,0.10599999874830246,0.09704159200191498,0.7209869027137756
noise,2017,62,26,POINT (145.74659712183197 18.071909849670053),1.0,367350.0,1998600.0,0.0,0.015599999576807022,0.04127750173211098,9.0,0.03359999880194664,0.027170000597834587,0.023399999365210533,0.026262499392032623,0.019300000742077827,0.03137750178575516,0.03720000013709068,0.02862749993801117,0.030300000682473183,0.02153250016272068,-0.1266999989748001,0.19170868396759033,0.3828764855861664
noise,2017,62,26,POINT (145.7416035958534 18.085982145436315),1.0,366840.0,2000160.0,0.0,0.21250000596046448,0.19629499316215515,9.0,0.24199999868869781,0.1755325049161911,0.3474999964237213,0.12759999930858612,0.2442999929189682,0.18969500064849854,0.27219998836517334,0.14253249764442444,0.18410000205039978,0.07867749780416489,-0.2833999991416931,0.09126012027263641,0.16088472306728363
noise,2017,62,26,POINT (145.7406021371229 18.082387560154004),1.0,366720.0,1999770.0,0.0,0.44760000705718994,0.3626975119113922,7.0,0.42179998755455017,0.3307974934577942,0.4189000129699707,0.1784750074148178,0.41440001130104065,0.354420006275177,0.24619999527931213,0.15300999581813812,0.17000000178813934,0.12460249662399292,-0.3084000051021576,0.03925701603293419,0.1711069643497467
noise,2017,62,26,POINT (145.73488948561504 18.088247722616448),1.0,366120.0,2000400.0,0.0,0.007499999832361937,0.04567750170826912,11.0,0.021400000900030136,0.0444675013422966,0.01940000057220459,0.02796749956905842,0.013799999840557575,0.04320250079035759,0.066600002348423,0.053679998964071274,0.045899998396635056,0.03178999945521355,-0.19040000438690186,0.16756726801395416,0.7246155738830566
noise,2017,62,26,POINT (145.73556563597856 18.082076556251458),1.0,366210.0,1999710.0,0.0,0.0723000019788742,0.059688750654459,10.0,0.13289999961853027,0.09820249676704407,0.40869998931884766,0.1731950044631958,0.13019999861717224,0.11298374831676483,0.22460000216960907,0.10181874781847,0.12559999525547028,0.06737499684095383,-0.31630000472068787,0.17811991274356842,0.19333888590335846
noise,2017,62,26,POINT (145.7390300688571 18.077692294402215),1.0,366570.0,1999230.0,0.0,0.4189999997615814,0.3537600040435791,7.0,0.4018999934196472,0.33390501141548157,0.41780000925064087,0.11860749870538712,0.39719998836517334,0.35378751158714294,0.18490000069141388,0.04699749872088432,0.08659999817609787,0.02241249941289425,-0.2676999866962433,0.07767816632986069,0.20353688299655914
noise,2017,62,26,POINT (145.7477454432587 18.083071623315323),1.0,367500.0,1999830.0,0.0,0.16859999299049377,0.13708749413490295,10.0,0.20149999856948853,0.13638624548912048,0.42890000343322754,0.08214250206947327,0.19429999589920044,0.1387924998998642,0.2865000069141388,0.059427499771118164,0.17589999735355377,0.07177499681711197,-0.4320000112056732,0.12745416164398193,0.13594216108322144
noise,2017,62,26,POINT (145.74017431241282 18.073812723146595),1.0,366690.0,1998810.0,0.0,0.2906999886035919,0.25309625267982483,10.0,0.3303999900817871,0.23841124773025513,0.4471000134944916,0.08284375071525574,0.33000001311302185,0.2526699900627136,0.29899999499320984,0.1185387521982193,0.1868000030517578,0.10561375319957733,-0.3513999879360199,0.10634659230709076,0.14448776841163635
noise,2017,62,26,POINT (145.73253421317852 18.088037266469357),1.0,365880.0,2000400.0,0.0,0.002899999963119626,0.00929499976336956,13.0,-0.0005000000237487257,0.023897500708699226,0.0027000000700354576,0.01751749962568283,-0.006099999882280827,0.025052500888705254,0.021299999207258224,0.012155000120401382,0.019899999722838402,0.010422499850392342,-0.053300000727176666,0.20508801937103271,10.724087715148926
noise,2017,62,26,POINT (145.7207225265193 18.082478291640548),1.0,364620.0,1999770.0,0.0,0.023099999874830246,0.026647500693798065,14.0,0.02199999988079071,0.01909874938428402,0.05209999904036522,0.05006375163793564,0.02019999921321869,0.023979999125003815,0.049800001084804535,0.03819749876856804,0.04910000041127205,0.0340999998152256,-0.003700000001117587,0.14812827110290527,0.18377336859703064
noise,2017,62,26,POINT (145.72919002549344 18.086192612872246),1.0,365520.0,2000190.0,0.0,0.02449999935925007,0.028008749708533287,12.0,0.03620000183582306,0.03418250009417534,0.05469999834895134,0.05131499841809273,0.026000000536441803,0.03506249934434891,0.0560000017285347,0.03954499959945679,0.05040000006556511,0.03544750064611435,-0.1307000070810318,0.13118745386600494,0.20376703143119812
noise,2017,62,26,POINT (145.72934875081535 18.08022214622957),1.0,365550.0,1999530.0,0.0,0.0608999989926815,0.07644999772310257,11.0,0.10189999639987946,0.09905499964952469,0.4154999852180481,0.17605499923229218,0.10419999808073044,0.10436250269412994,0.2605000138282776,0.08373750001192093,0.1673000007867813,0.04334000125527382,-0.30799999833106995,0.10447188466787338,0.1582203209400177
noise,2017,62,26,POINT (145.72974528452767 18.076835397281368),1.0,365580.0,1999140.0,0.0,0.0689999982714653,0.05356999859213829,11.0,0.11749999970197678,0.049059998244047165,0.3971000015735626,0.04581499844789505,0.11479999870061874,0.04886750131845474,0.23520000278949738,0.04435750097036362,0.14830000698566437,0.042569998651742935,-0.32820001244544983,0.13141363859176636,0.14907340705394745
cloud,2017,49,55,POINT (171.13857381124996 7.0771188474167115),1.0,515310.0,782280.0,0.0,0.07760000228881836,0.15204750001430511,10.0,0.10660000145435333,0.12726999819278717,0.1256999969482422,0.13487374782562256,0.09619999676942825,0.12973125278949738,0.15539999306201935,0.146891251206398,0.12780000269412994,0.10345499962568283,-0.065700002014637,0.15589895844459534,2.17444109916687
cloud,2017,49,55,POINT (171.13839314575418 7.075290095535136),1.0,515280.0,782070.0,0.0,0.21729999780654907,0.36668500304222107,9.0,0.21220000088214874,0.2527250051498413,0.2524000108242035,0.2575100064277649,0.22089999914169312,0.27821749448776245,0.24969999492168427,0.20820249617099762,0.19009999930858612,0.1263899952173233,-0.1859000027179718,0.07165087014436722,11.690449714660645
cloud,2017,49,55,POINT (171.14876334521142 7.097844195174615),1.0,516420.0,784560.0,0.0,0.43470001220703125,0.3890700042247772,7.0,0.4196000099182129,0.37400001287460327,0.4244000017642975,0.3696275055408478,0.4146000146865845,0.37732750177383423,0.21809999644756317,0.2033350020647049,0.20069999992847443,0.1291400045156479,-0.06840000301599503,0.19449357688426971,0.31499233841896057
land,2017,49,55,POINT (171.1304799970394 7.090170905205534),1.0,514410.0,783720.0,0.0,0.01759999990463257,0.013530000112950802,11.0,0.07670000195503235,0.012319999746978283,0.4250999987125397,0.019634999334812164,0.05829999968409538,0.015455000102519989,0.18379999697208405,0.022770000621676445,0.08699999749660492,0.010394999757409096,-0.5501000285148621,0.06645956635475159,0.38567081093788147
water,2017,49,55,POINT (171.13210598650133 7.095190828997573),1.0,514590.0,784260.0,0.0,0.02810000069439411,0.010477500036358833,8.0,0.011099999770522118,0.0027087500784546137,0.0010999999940395355,0.002736249938607216,-0.0005000000237487257,0.0034924999345093966,0.018799999728798866,0.01588124968111515,0.017899999395012856,0.014423750340938568,0.3612000048160553,0.40182048082351685,0.3897883892059326
surf,2017,49,55,POINT (171.07105911548027 7.109335962515301),1.0,507840.0,785850.0,0.0,0.11289999634027481,0.04877125099301338,14.0,0.15690000355243683,0.049293749034404755,0.07919999957084656,0.04171749949455261,0.11699999868869781,0.04586999863386154,0.02800000086426735,0.012691250070929527,0.019600000232458115,0.009817499667406082,0.4796999990940094,0.14161516726016998,0.28356653451919556
