code,time,row,column,row_2,column_2,id,tile_id,epsg,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,meanwi,meanwi_mad,meanwi_stdev,mndwi,mndwi_mad,mndwi_stdev,ndwi,ndwi_mad,ndwi_stdev,nir08,nir08_mad,nir08_stdev,nirwi,nirwi_mad,nirwi_stdev,red,red_mad,swir16,swir16_mad,swir22,swir22_mad
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.21257510614817 -21.212058075325235),1.0,685530.0,-2346660.0,0.0,0.375900000333786,0.17311249673366547,6.0,0.35089999437332153,0.15606249868869781,-0.13030000030994415,0.14502158761024475,0.15838930010795593,0.6919000148773193,0.09725812822580338,0.3838837742805481,0.1412000060081482,0.10496538877487183,0.21923251450061798,0.30559998750686646,0.06282375007867813,0.10199327766895294,-0.4090999960899353,0.07758253067731857,0.2089005708694458,0.29679998755455017,0.15962375700473785,0.07699999958276749,0.03810124844312668,0.03229999914765358,0.009569999761879444
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.21283928827395 -21.21175991877791),1.0,685500.0,-2346630.0,0.0,0.3822000026702881,0.14608000218868256,5.0,0.4018999934196472,0.1679150015115738,-0.15160000324249268,0.09105765074491501,0.11251411586999893,0.7616999745368958,0.030216792598366737,0.35226285457611084,0.1581999957561493,0.058565907180309296,0.18285486102104187,0.3831000030040741,0.12446500360965729,0.14037655293941498,-0.499099999666214,0.10554000735282898,0.24906228482723236,0.3668999969959259,0.11189749836921692,0.06610000133514404,0.01592249982059002,0.029200000688433647,0.006490000057965517
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.21311543395393 -21.211550576067072),1.0,685470.0,-2346600.0,0.0,0.3617999851703644,0.17327749729156494,5.0,0.35899999737739563,0.17327749729156494,-0.21250000596046448,0.13833780586719513,0.10918565839529037,0.7257000207901001,0.07415244728326797,0.29934588074684143,0.0763000026345253,0.07259119302034378,0.1349189281463623,0.45680001378059387,0.015949999913573265,0.14775463938713074,-0.5622000098228455,0.011619949713349342,0.23787198960781097,0.35760000348091125,0.1393425017595291,0.07090000063180923,0.02455749921500683,0.03150000050663948,0.006434999871999025
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.19537073899892 -21.221605851965887),1.0,687300.0,-2347740.0,0.0,0.1145000010728836,0.07379624992609024,10.0,0.12430000305175781,0.055178750306367874,-0.11140000075101852,0.11569682508707047,0.1737363189458847,0.49799999594688416,0.16885019838809967,0.3742959499359131,-0.0494999997317791,0.0976647213101387,0.21498532593250275,0.19750000536441803,0.09623625129461288,0.15828894078731537,-0.20100000500679016,0.2976972162723541,0.286657452583313,0.10989999771118164,0.05561875179409981,0.04659999907016754,0.015991250053048134,0.02810000069439411,0.0064074997790157795
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.19502142922772 -21.221884670973587),1.0,687330.0,-2347770.0,0.0,0.08749999850988388,0.04379374906420708,10.0,0.10999999940395355,0.03228500112891197,-0.08370000123977661,0.14351342618465424,0.22162508964538574,0.4966999888420105,0.2363475263118744,0.3706607520580292,0.07530000060796738,0.10338963568210602,0.24838098883628845,0.15880000591278076,0.0785674974322319,0.1537429690361023,-0.10689999908208847,0.3251754343509674,0.3200208246707916,0.0925000011920929,0.04277624934911728,0.05130000039935112,0.019744999706745148,0.02669999934732914,0.0032174999359995127
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.19475950311536 -21.22215645358842),1.0,687360.0,-2347800.0,0.0,0.0868000015616417,0.09919250011444092,11.0,0.10750000178813934,0.04166249930858612,-0.039000000804662704,0.11793728172779083,0.18319426476955414,0.4860999882221222,0.14298458397388458,0.34992799162864685,-0.042500000447034836,0.09413976967334747,0.20364154875278473,0.1655000001192093,0.07875999808311462,0.1606292426586151,-0.12780000269412994,0.2702675461769104,0.31116658449172974,0.08720000088214874,0.04004000127315521,0.049400001764297485,0.022357499226927757,0.02710000053048134,0.005472499877214432
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.19450345838317 -21.222735304712238),1.0,687390.0,-2347860.0,0.0,0.23469999432563782,0.10788249969482422,10.0,0.24140000343322754,0.08421874791383743,-0.013199999928474426,0.13437743484973907,0.1821623295545578,0.6370000243186951,0.1284065991640091,0.3345274031162262,0.13359999656677246,0.08407320827245712,0.20437121391296387,0.1964000016450882,0.08350375294685364,0.1465378999710083,-0.21040000021457672,0.23401053249835968,0.2833743393421173,0.21729999780654907,0.09919250011444092,0.058800000697374344,0.02919124998152256,0.031300000846385956,0.008291250094771385
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.22301994221152 -21.20703745411283),1.0,684450.0,-2346090.0,0.0,0.353300005197525,0.07214625179767609,4.0,0.36649999022483826,0.045333750545978546,-0.23080000281333923,0.05045412853360176,0.060404788702726364,0.6445000171661377,0.07890085875988007,0.1342770755290985,-0.02319999970495701,0.0685708224773407,0.09650059044361115,0.3375000059604645,0.0857587531208992,0.10128290206193924,-0.44510000944137573,0.09432639926671982,0.12592507898807526,0.3287000060081482,0.06829625368118286,0.0689999982714653,0.015991250053048134,0.034299999475479126,0.008305000141263008
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.22351556489843 -21.206773836663725),1.0,684390.0,-2346060.0,0.0,0.2272000014781952,0.02694999985396862,3.0,0.24940000474452972,0.028599999845027924,-0.2295999974012375,0.05234959349036217,0.06804065406322479,0.44909998774528503,0.018652433529496193,0.2946498394012451,-0.07320000231266022,0.08132356405258179,0.17250052094459534,0.2736000120639801,0.015289999544620514,0.023967202752828598,-0.3625999987125397,0.023375626653432846,0.041201669722795486,0.24860000610351562,0.05984000116586685,0.10080000013113022,0.005994999781250954,0.04969999939203262,0.010257500223815441
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.22415233032902 -21.20675786274899),1.0,684330.0,-2346060.0,0.0,0.45159998536109924,0.11427625268697739,4.0,0.47290000319480896,0.0786224976181984,-0.21130000054836273,0.06127174198627472,0.07252035290002823,0.7429999709129333,0.07862936705350876,0.31992149353027344,0.06289999932050705,0.09415605664253235,0.16930487751960754,0.34450000524520874,0.08178500086069107,0.140188068151474,-0.45719999074935913,0.1048562303185463,0.14978903532028198,0.42559999227523804,0.09633249789476395,0.08110000193119049,0.02829750068485737,0.03610000014305115,0.01676125079393387
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.24926050131717 -21.200559275348848),1.0,681720.0,-2345340.0,0.0,0.22200000286102295,0.10477499663829803,5.0,0.19840000569820404,0.030470000579953194,-0.1429000049829483,0.037949807941913605,0.08672034740447998,0.6292999982833862,0.10955411940813065,0.29043665528297424,0.06650000065565109,0.09319005906581879,0.1431649923324585,0.27880001068115234,0.07095000147819519,0.06890834122896194,-0.3707999885082245,0.09406732767820358,0.12126695364713669,0.17329999804496765,0.022247500717639923,0.05990000069141388,0.030112499371170998,0.026100000366568565,0.009047499857842922
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.24843029585077 -21.200782257953804),1.0,681810.0,-2345370.0,0.0,0.15549999475479126,0.03503499925136566,4.0,0.1657000035047531,0.043601248413324356,-0.10289999842643738,0.02107108011841774,0.03041769377887249,0.5893999934196472,0.10989514738321304,0.1695454865694046,-0.02250000089406967,0.11030296236276627,0.14994043111801147,0.17409999668598175,0.014492499642074108,0.06868648529052734,-0.15189999341964722,0.04233463108539581,0.13416481018066406,0.1454000025987625,0.03796375170350075,0.055399999022483826,0.00418000016361475,0.02800000086426735,0.008181249722838402
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.24300591997297 -21.20149876496833),1.0,682380.0,-2345460.0,0.0,0.12160000205039978,0.06297499686479568,5.0,0.12790000438690186,0.03462250158190727,-0.21389999985694885,0.015442385338246822,0.029661912471055984,0.6323000192642212,0.0785352885723114,0.12145362794399261,-0.16290000081062317,0.06646335124969482,0.13673268258571625,0.20409999787807465,0.032532498240470886,0.10563114285469055,-0.22930000722408295,0.08366270363330841,0.15889723598957062,0.12049999833106995,0.03665750101208687,0.03739999979734421,0.0019524999661371112,0.020899999886751175,0.006434999871999025
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.24065023253252 -21.20228529208124),1.0,682620.0,-2345550.0,0.0,0.39649999141693115,0.19552500545978546,5.0,0.4510999917984009,0.11142999678850174,-0.11320000141859055,0.09695631265640259,0.09195847064256668,0.7415000200271606,0.03627105429768562,0.14613725244998932,0.12610000371932983,0.02020333707332611,0.10429509729146957,0.3091000020503998,0.12737999856472015,0.1250120997428894,-0.41440001130104065,0.13211531937122345,0.2443985641002655,0.4099000096321106,0.10689249634742737,0.06459999829530716,0.00571999978274107,0.028599999845027924,0.0011825000401586294
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.24032329585853 -21.20230620902409),1.0,682650.0,-2345550.0,0.0,0.39649999141693115,0.14459499716758728,5.0,0.4153999984264374,0.17366249859333038,-0.17219999432563782,0.06688283383846283,0.0660153403878212,0.713699996471405,0.028987569734454155,0.09663323312997818,0.07519999891519547,0.04731038585305214,0.09579351544380188,0.352400004863739,0.128370001912117,0.12153095752000809,-0.46709999442100525,0.11234931647777557,0.18468114733695984,0.42750000953674316,0.1410199999809265,0.06930000334978104,0.017572499811649323,0.029200000688433647,0.0008249999955296516
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.2501591245046 -21.200466175985383),1.0,681630.0,-2345340.0,0.0,0.4553000032901764,0.013997499831020832,5.0,0.4334000051021576,0.08552499860525131,-0.12380000203847885,0.06157780438661575,0.11645401269197464,0.7063999772071838,0.04040638729929924,0.31156787276268005,0.1695999950170517,0.0702824741601944,0.18352101743221283,0.3075999915599823,0.04760250076651573,0.0876794084906578,-0.4124000072479248,0.05787696689367294,0.17135867476463318,0.3926999866962433,0.09591999650001526,0.07320000231266022,0.010477500036358833,0.029899999499320984,0.0034099998883903027
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.251940605528 -21.199731040228038),1.0,681450.0,-2345250.0,0.0,0.2912999987602234,0.030470000579953194,5.0,0.25940001010894775,0.06198500096797943,-0.12380000203847885,0.051504746079444885,0.0670696347951889,0.6611999869346619,0.020883547142148018,0.22026370465755463,0.04179999977350235,0.08507275581359863,0.17794454097747803,0.26260000467300415,0.03297249972820282,0.0801972895860672,-0.34459999203681946,0.05101082846522331,0.22572694718837738,0.2353000044822693,0.051067501306533813,0.0568000003695488,0.013144999742507935,0.029500000178813934,0.008772499859333038
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.2530806569891 -21.19945460711327),1.0,681330.0,-2345220.0,0.0,0.3070000112056732,0.061820000410079956,5.0,0.3124000132083893,0.08051999658346176,-0.11209999769926071,0.019472774118185043,0.05592573434114456,0.7296000123023987,0.02513427473604679,0.05968385934829712,0.12449999898672104,0.0536472350358963,0.07982084155082703,0.24770000576972961,0.03096500039100647,0.08626706153154373,-0.31869998574256897,0.061185937374830246,0.11845266073942184,0.2703000009059906,0.08150999993085861,0.04879999905824661,0.0037400000728666782,0.025800000876188278,0.0007425000076182187
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.21714520648126 -21.209851239779073),1.0,685050.0,-2346420.0,0.0,0.17949999868869781,0.06941000372171402,6.0,0.19779999554157257,0.07228375226259232,-0.022199999541044235,0.14835552871227264,0.23521555960178375,0.7832000255584717,0.0504799410700798,0.33728039264678955,0.29510000348091125,0.06685024499893188,0.19635848701000214,0.20430000126361847,0.08683124929666519,0.09779203683137894,-0.22220000624656677,0.16694939136505127,0.32915034890174866,0.17739999294281006,0.09634625166654587,0.04659999907016754,0.0202262494713068,0.018200000748038292,0.0090337498113513
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.21692750401266 -21.209668937602785),1.0,685080.0,-2346390.0,0.0,0.15549999475479126,0.0622050017118454,6.0,0.18799999356269836,0.03810124844312668,-0.08229999989271164,0.08551155030727386,0.13095630705356598,0.4645000100135803,0.13394798338413239,0.27180930972099304,0.05770000070333481,0.041104692965745926,0.11749236285686493,0.210999995470047,0.07733000069856644,0.09844107180833817,-0.22030000388622284,0.1992456018924713,0.2013554573059082,0.1785999983549118,0.0438074991106987,0.06530000269412994,0.004922499880194664,0.03480000048875809,0.008387500420212746
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.21772984338787 -21.209345320410375),1.0,684990.0,-2346360.0,0.0,0.23019999265670776,0.1200375035405159,6.0,0.21690000593662262,0.12079375237226486,-0.006599999964237213,0.16810843348503113,0.1824958473443985,0.6712999939918518,0.1299809217453003,0.3143787086009979,0.12520000338554382,0.05603812634944916,0.11635418236255646,0.18930000066757202,0.11539000272750854,0.13714492321014404,-0.1680999994277954,0.3362503945827484,0.3315987288951874,0.195700004696846,0.09740500152111053,0.048500001430511475,0.016334999352693558,0.02199999988079071,0.011494999751448631
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.2185993268163 -21.20885898095963),1.0,684900.0,-2346300.0,0.0,0.21379999816417694,0.13899874687194824,6.0,0.21709999442100525,0.12053249776363373,-0.17970000207424164,0.11245947331190109,0.12846097350120544,0.7472000122070312,0.03522713482379913,0.30821821093559265,0.01850000023841858,0.06614632159471512,0.15285024046897888,0.24279999732971191,0.11639375239610672,0.1505153626203537,-0.24799999594688416,0.2543064057826996,0.2613959014415741,0.20340000092983246,0.09886249899864197,0.04490000009536743,0.028558749705553055,0.023600000888109207,0.007878749631345272
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.18493482735246 -21.240985623518345),1.0,688350.0,-2349900.0,0.0,0.1882999986410141,0.11479874700307846,12.0,0.21130000054836273,0.1037987470626831,-0.15549999475479126,0.04480136185884476,0.08411043882369995,0.5789999961853027,0.1360953152179718,0.2904527187347412,-0.04190000146627426,0.15938690304756165,0.17291507124900818,0.22280000150203705,0.0804237499833107,0.08564750850200653,-0.2678999900817871,0.1499023735523224,0.17308850586414337,0.1657000035047531,0.08051999658346176,0.07039999961853027,0.021188750863075256,0.032099999487400055,0.015798749402165413
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.18535232932 -21.240140502283133),1.0,688320.0,-2349810.0,0.0,0.17960000038146973,0.10059499740600586,11.0,0.17569999396800995,0.08568999916315079,-0.1687999963760376,0.047904692590236664,0.07842058688402176,0.5167999863624573,0.17097589373588562,0.2570653259754181,-0.07440000027418137,0.09373143315315247,0.12247409671545029,0.21060000360012054,0.07152750343084335,0.09909838438034058,-0.24400000274181366,0.19306589663028717,0.18089795112609863,0.16769999265670776,0.08978749811649323,0.06469999998807907,0.024502500891685486,0.027300000190734863,0.012017499655485153
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.1697658176804 -21.258896766995406),1.0,689910.0,-2351910.0,0.0,0.18250000476837158,0.1428074985742569,13.0,0.20329999923706055,0.1293874979019165,-0.15410000085830688,0.1411815881729126,0.2850934565067291,0.5026999711990356,0.2797030508518219,0.37194204330444336,0.11410000175237656,0.07092966884374619,0.22381219267845154,0.22939999401569366,0.10898250341415405,0.13157345354557037,-0.28380000591278076,0.22087444365024567,0.4364449381828308,0.1678999960422516,0.1392049938440323,0.05820000171661377,0.03357750177383423,0.02759999968111515,0.011055000126361847
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.16277455854643 -21.26214031971947),1.0,690630.0,-2352270.0,0.0,0.12919999659061432,0.07919999957084656,13.0,0.15880000591278076,0.07875999808311462,-0.14159999787807465,0.06781286746263504,0.10659560561180115,0.6191999912261963,0.162193164229393,0.32012566924095154,-0.008899999782443047,0.15899436175823212,0.1902393102645874,0.16300000250339508,0.04823499917984009,0.08511494845151901,-0.12030000239610672,0.17475634813308716,0.18768583238124847,0.1428000032901764,0.08989749848842621,0.05079999938607216,0.017105000093579292,0.024900000542402267,0.009405000135302544
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.15599260971769 -21.26614570285911),1.0,691320.0,-2352720.0,0.0,0.10400000214576721,0.03007124923169613,14.0,0.13009999692440033,0.03022249974310398,-0.14890000224113464,0.07248721271753311,0.19217230379581451,0.6384999752044678,0.13522034883499146,0.3633386194705963,-0.043800000101327896,0.19590401649475098,0.209311380982399,0.17569999396800995,0.06880500167608261,0.08892254531383514,-0.15700000524520874,0.15568217635154724,0.25805559754371643,0.11140000075101852,0.04442625120282173,0.03620000183582306,0.024736249819397926,0.022099999710917473,0.010078749619424343
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.15513421358375 -21.266693444202737),1.0,691410.0,-2352780.0,0.0,0.1234000027179718,0.0652574971318245,15.0,0.11140000075101852,0.05665000155568123,-0.042399998754262924,0.11349868774414062,0.24226273596286774,0.6295999884605408,0.12307259440422058,0.33073005080223083,0.05730000138282776,0.20895852148532867,0.23996487259864807,0.16359999775886536,0.07730250060558319,0.09203144162893295,-0.12210000306367874,0.18392795324325562,0.32798266410827637,0.1014999970793724,0.06228749826550484,0.04399999976158142,0.019305000081658363,0.019600000232458115,0.008635000325739384
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.1546368811482 -21.266947553452113),1.0,691470.0,-2352810.0,0.0,0.0957999974489212,0.04534750059247017,12.0,0.15000000596046448,0.07092250138521194,-0.17679999768733978,0.07288417965173721,0.19807077944278717,0.602400004863739,0.1796746402978897,0.3584282696247101,-0.05990000069141388,0.1845591962337494,0.22213205695152283,0.19900000095367432,0.0568699985742569,0.08006550371646881,-0.20489999651908875,0.13722246885299683,0.2506825923919678,0.12120000272989273,0.05680124834179878,0.04010000079870224,0.014451250433921814,0.02500000037252903,0.011343750171363354
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.1018761452802 -21.25522541732171),1.0,696960.0,-2351580.0,0.0,0.10750000178813934,0.10844624787569046,12.0,0.14470000565052032,0.07479999959468842,-0.12520000338554382,0.06131617724895477,0.10987616330385208,0.35109999775886536,0.3436185419559479,0.4359426200389862,-0.12409999966621399,0.1438063681125641,0.23918476700782776,0.18649999797344208,0.08298125118017197,0.12505076825618744,-0.18569999933242798,0.21443550288677216,0.30065587162971497,0.10589999705553055,0.08391624689102173,0.05119999870657921,0.017297500744462013,0.033799998462200165,0.01652750000357628
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.1024779408775 -21.256104313619893),1.0,696900.0,-2351670.0,0.0,0.14499999582767487,0.07413999736309052,12.0,0.1598999947309494,0.05781875178217888,-0.125,0.09497213363647461,0.17191912233829498,0.5845000147819519,0.1737583875656128,0.34002751111984253,-0.03009999915957451,0.1264895796775818,0.15805014967918396,0.18330000340938568,0.08644624799489975,0.1582944095134735,-0.17720000445842743,0.23264679312705994,0.3018161654472351,0.13410000503063202,0.04875750094652176,0.06159999966621399,0.02985125035047531,0.03460000082850456,0.018617499619722366
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.10280270942886 -21.25685040891502),1.0,696870.0,-2351760.0,0.0,0.1696999967098236,0.08722999691963196,12.0,0.18569999933242798,0.07117000222206116,-0.03689999878406525,0.13094624876976013,0.1941191703081131,0.5153999924659729,0.23747102916240692,0.3490458130836487,0.0869000032544136,0.07346636801958084,0.16622230410575867,0.17970000207424164,0.0998387485742569,0.1576499491930008,-0.1662999987602234,0.2550611197948456,0.3464839458465576,0.1476999968290329,0.09392625093460083,0.05860000103712082,0.02788499929010868,0.03350000083446503,0.014478749595582485
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.10126349016252 -21.253730185997046),1.0,697020.0,-2351400.0,0.0,0.19339999556541443,0.08820624649524689,12.0,0.19529999792575836,0.09587875008583069,-0.10939999669790268,0.10471709072589874,2.9985687732696533,0.5461000204086304,0.24752101302146912,0.9419538974761963,-0.05040000006556511,0.10816632956266403,5.677628517150879,0.21739999949932098,0.11108624935150146,0.1407010406255722,-0.25769999623298645,0.23187436163425446,0.39291033148765564,0.18700000643730164,0.0975012481212616,0.06239999830722809,0.037853751331567764,0.03060000017285347,0.015702499076724052
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.1009530820776 -21.252997256517414),1.0,697050.0,-2351340.0,0.0,0.13979999721050262,0.09083250164985657,12.0,0.16500000655651093,0.09575500339269638,-0.10090000182390213,0.08176523447036743,0.23116178810596466,0.6320000290870667,0.1296895295381546,0.4390828311443329,-0.0333000011742115,0.17943409085273743,0.276469886302948,0.18520000576972961,0.07738500088453293,0.10792628675699234,-0.18160000443458557,0.21437259018421173,0.2891451418399811,0.1404000073671341,0.07783874869346619,0.06310000270605087,0.03214750066399574,0.03539999946951866,0.02199999988079071
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.09707875071706 -21.24194413270807),1.0,697470.0,-2350110.0,0.0,0.1590999960899353,0.08326999843120575,11.0,0.1858000010251999,0.08437000215053558,-0.1589999943971634,0.1566516011953354,0.2176329344511032,0.6444000005722046,0.1511327475309372,0.3669918477535248,0.10920000076293945,0.15427538752555847,0.15963120758533478,0.20559999346733093,0.12509749829769135,0.1304204761981964,-0.23270000517368317,0.2581419348716736,0.32278990745544434,0.17430000007152557,0.10018250346183777,0.06599999964237213,0.04853750020265579,0.026000000536441803,0.01561999972909689
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.09738639092848 -21.24287029579419),1.0,697440.0,-2350230.0,0.0,0.14550000429153442,0.08485125005245209,12.0,0.1932000070810318,0.09715750068426132,-0.08479999750852585,0.09113988280296326,0.1747625470161438,0.5989000201225281,0.14267456531524658,0.32267189025878906,0.022199999541044235,0.10498600453138351,0.1472841054201126,0.18379999697208405,0.05781875178217888,0.11807354539632797,-0.17880000174045563,0.18626609444618225,0.29230940341949463,0.14329999685287476,0.07328750193119049,0.08349999785423279,0.041222501546144485,0.04320000112056732,0.03053875081241131
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.09749668860655 -21.243817730445706),1.0,697440.0,-2350320.0,0.0,0.065700002014637,0.0873124971985817,12.0,0.08389999717473984,0.04795999825000763,0.20579999685287476,0.26954981684684753,0.30138179659843445,0.4945000112056732,0.22501660883426666,0.30503445863723755,0.18060000240802765,0.11640097200870514,0.20018506050109863,0.07890000194311142,0.06177875027060509,0.14819104969501495,0.24210000038146973,0.4085506498813629,0.476050466299057,0.06340000033378601,0.05222250148653984,0.024700000882148743,0.01133000012487173,0.01850000023841858,0.01016124989837408
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.09765563008122 -21.242971759774147),1.0,697410.0,-2350230.0,0.0,0.0771000012755394,0.039957500994205475,12.0,0.11559999734163284,0.036024998873472214,-0.0763000026345253,0.23582053184509277,0.3845789134502411,0.6561999917030334,0.15791183710098267,0.387092262506485,0.08980000019073486,0.24892811477184296,0.3397711515426636,0.13359999656677246,0.09844999760389328,0.1325635462999344,-0.01769999973475933,0.403865784406662,0.46481871604919434,0.09120000153779984,0.045663751661777496,0.06830000132322311,0.0521400012075901,0.035599999129772186,0.02942500077188015
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.09680121701416 -21.24022448438228),1.0,697500.0,-2349930.0,0.0,0.18150000274181366,0.11310750246047974,11.0,0.20649999380111694,0.09784500300884247,-0.14270000159740448,0.16452305018901825,0.2945931553840637,0.5748000144958496,0.19628682732582092,0.37253090739250183,0.1518000066280365,0.14674103260040283,0.23723551630973816,0.17090000212192535,0.12545500695705414,0.12796686589717865,-0.14350000023841858,0.25317636132240295,0.39351919293403625,0.17890000343322754,0.09075000137090683,0.07959999889135361,0.05777750164270401,0.03009999915957451,0.019827499985694885
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.09703323257298 -21.24053395023325),1.0,697470.0,-2349960.0,0.0,0.13079999387264252,0.08041000366210938,11.0,0.1378999948501587,0.07342500239610672,-0.01899999938905239,0.19400613009929657,0.3297889232635498,0.5960000157356262,0.18685472011566162,0.3779023587703705,0.16509999334812164,0.23900571465492249,0.27122175693511963,0.1784999966621399,0.08524999767541885,0.1153164729475975,-0.164900004863739,0.2615703344345093,0.4242939352989197,0.12409999966621399,0.08437000215053558,0.044599998742341995,0.03591499850153923,0.019300000742077827,0.012347499839961529
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.0996107254124 -21.2061849817305),1.0,697260.0,-2346150.0,0.0,0.15109999477863312,0.08027250319719315,13.0,0.16419999301433563,0.0725174993276596,-0.026599999517202377,0.05826704576611519,0.18565915524959564,0.6080999970436096,0.07890750467777252,0.23173663020133972,0.05490000173449516,0.09619893878698349,0.11194167286157608,0.14659999310970306,0.07397499680519104,0.1525472104549408,-0.06800000369548798,0.2813670039176941,0.31265226006507874,0.16660000383853912,0.09737750142812729,0.04610000178217888,0.021889999508857727,0.023499999195337296,0.007590000052005053
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.09901750434187 -21.20567934379716),1.0,697320.0,-2346090.0,0.0,0.1225999966263771,0.07365874946117401,12.0,0.14970000088214874,0.05362499877810478,-0.021900000050663948,0.10426294803619385,0.18426990509033203,0.5559999942779541,0.1537519246339798,0.24178920686244965,0.047200001776218414,0.09670650959014893,0.10785550624132156,0.14810000360012054,0.06747125089168549,0.1389119029045105,-0.0729999989271164,0.23104840517044067,0.2958507239818573,0.12229999899864197,0.05128749832510948,0.05000000074505806,0.02055625058710575,0.027899999171495438,0.011962500400841236
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.1006570396846 -21.207156265109223),1.0,697140.0,-2346270.0,0.0,0.12710000574588776,0.110385000705719,12.0,0.1379999965429306,0.07756374776363373,0.05139999836683273,0.22544443607330322,0.23979170620441437,0.603600025177002,0.17431630194187164,0.3115428388118744,0.12290000170469284,0.06159025803208351,0.17607103288173676,0.12219999730587006,0.06584875285625458,0.1706881821155548,0.02280000038444996,0.28699812293052673,0.37435346841812134,0.11590000241994858,0.07319124788045883,0.03909999877214432,0.02106500044465065,0.022299999371170998,0.011261249892413616
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.10137230389316 -21.20788947953581),1.0,697080.0,-2346330.0,0.0,0.11540000140666962,0.06791125237941742,12.0,0.15219999849796295,0.0687362477183342,0.2084999978542328,0.22696150839328766,0.354714035987854,0.6074000000953674,0.1612289845943451,0.2951902449131012,0.23010000586509705,0.12195611745119095,0.2503947615623474,0.08569999784231186,0.06964375078678131,0.17667581140995026,0.21240000426769257,0.4263930022716522,0.48092520236968994,0.12210000306367874,0.06733375042676926,0.032600000500679016,0.016225000843405724,0.016699999570846558,0.007287499960511923
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.1016327757938 -21.208111286976017),1.0,697050.0,-2346360.0,0.0,0.07150000333786011,0.049912501126527786,11.0,0.09700000286102295,0.06272750347852707,0.33399999141693115,0.2652755677700043,0.43870440125465393,0.6510999798774719,0.22408795356750488,0.33607473969459534,0.2425999939441681,0.13670670986175537,0.2340897023677826,0.052000001072883606,0.03341250121593475,0.19987036287784576,0.42170000076293945,0.3145142197608948,0.7523398399353027,0.0731000006198883,0.06025249883532524,0.018400000408291817,0.011549999937415123,0.01360000018030405,0.0042624999769032
surf,2019,68,15,16,71,016071,"16,71",32601,POINT (-175.10216212364872 -21.208958319108454),1.0,696990.0,-2346450.0,0.0,0.052400000393390656,0.07273750007152557,11.0,0.09059999883174896,0.052799999713897705,0.5386999845504761,0.29779523611068726,0.42526307702064514,0.6093000173568726,0.20682843029499054,0.3102419674396515,0.35440000891685486,0.22084850072860718,0.3777092695236206,0.029600000008940697,0.028984999284148216,0.165535107254982,0.6234999895095825,0.3656579256057739,0.62383633852005,0.05990000069141388,0.06193000078201294,0.022099999710917473,0.01347499992698431,0.01759999990463257,0.01066999975591898
