code,time,row,column,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,nir08,nir08_mad,red,red_mad,swir16,swir16_mad,swir22,swir22_mad,twndwi,twndwi_mad,twndwi_stdev,mndwi,ndwi,nirwi
bare_terrain,2019,15,50,POINT (166.7819111307166 -22.443060561675967),1.0,683370.0,-2482950.0,0.0,0.015599999576807022,0.002942499937489629,5.0,0.019700000062584877,0.0034099998883903027,0.09380000084638596,0.01377750001847744,0.014999999664723873,0.004042500164359808,0.053700000047683716,0.013447499834001064,0.030300000682473183,0.00973500031977892,0.17843279242515564,0.058105386793613434,0.19212545454502106,-0.46321529150009155,-0.6528634428977966,0.1541929841041565
bare_terrain,2019,15,50,POINT (166.7814322605378 -22.44191181237843),1.0,683340.0,-2482830.0,0.0,0.01360000018030405,0.0009074999834410846,5.0,0.01730000041425228,0.0037400000728666782,0.07660000026226044,0.018975000828504562,0.012000000104308128,0.002282500034198165,0.03970000147819519,0.013914999552071095,0.020400000736117363,0.007369999773800373,0.2966963052749634,0.11028997600078583,0.24368973076343536,-0.39298245310783386,-0.6315228343009949,0.2512219250202179
bare_terrain,2019,15,50,POINT (166.780620969898 -22.44431915214506),1.0,683250.0,-2483100.0,0.0,0.032499998807907104,0.004509999882429838,5.0,0.04540000110864639,0.006215000059455633,0.12039999663829803,0.012044999748468399,0.0494999997317791,0.007837500423192978,0.1501999944448471,0.015069999732077122,0.09759999811649323,0.016197500750422478,-0.2525957226753235,0.018962349742650986,0.11127105355262756,-0.5357872843742371,-0.4523521959781647,0.030595850199460983
bare_terrain,2019,15,50,POINT (166.78193202244503 -22.445434883684342),1.0,683370.0,-2483220.0,0.0,0.016599999740719795,0.002282500034198165,5.0,0.026399999856948853,0.004674999974668026,0.12269999831914902,0.01408000010997057,0.020999999716877937,0.005224999971687794,0.07530000060796738,0.013969999738037586,0.03849999979138374,0.007974999956786633,0.028804581612348557,0.0323617123067379,0.16551868617534637,-0.4808259606361389,-0.6458752155303955,0.02114083617925644
bare_terrain,2019,15,50,POINT (166.78794813857928 -22.452828156306218),1.0,683970.0,-2484060.0,0.0,0.03370000049471855,0.004674999974668026,5.0,0.04580000042915344,0.004537499975413084,0.12280000001192093,0.009074999950826168,0.05530000105500221,0.002145000034943223,0.1793999969959259,0.011549999937415123,0.1096000000834465,0.00973500031977892,-0.28625839948654175,0.027933424338698387,0.10970059782266617,-0.5932504534721375,-0.45670226216316223,0.020733674988150597
bare_terrain,2019,15,50,POINT (166.78509035998877 -22.453075553995607),1.0,683700.0,-2484060.0,0.0,0.03519999980926514,0.008442499674856663,5.0,0.0430000014603138,0.009817499667406082,0.11760000139474869,0.010477500036358833,0.04910000041127205,0.009074999950826168,0.19470000267028809,0.019772499799728394,0.10660000145435333,0.007672499865293503,-0.2979270815849304,0.05174349620938301,0.1344069093465805,-0.6381994485855103,-0.464508056640625,0.04234529286623001
bare_terrain,2019,15,50,POINT (166.78288594432968 -22.45418371672834),1.0,683460.0,-2484180.0,0.0,0.03319999948143959,0.007094999775290489,5.0,0.04399999976158142,0.00822249986231327,0.12399999797344208,0.010285000316798687,0.052799999713897705,0.005582499783486128,0.21809999644756317,0.030249999836087227,0.12880000472068787,0.016417499631643295,-0.32418861985206604,0.0348917581140995,0.11652601510286331,-0.6642503142356873,-0.4761904776096344,0.015873048454523087
bare_terrain,2019,15,50,POINT (166.7837478268943 -22.455729625561776),1.0,683550.0,-2484360.0,0.0,0.026399999856948853,0.005857499781996012,5.0,0.032999999821186066,0.005169999785721302,0.11879999935626984,0.015592499636113644,0.032999999821186066,0.007424999959766865,0.1274999976158142,0.01892000064253807,0.07109999656677246,0.013392499648034573,-0.2757539451122284,0.033430613577365875,0.14946280419826508,-0.5887850522994995,-0.5652173757553101,0.03727717325091362
bare_terrain,2019,15,50,POINT (166.7851210707089 -22.45589506718268),1.0,683700.0,-2484390.0,0.0,0.024800000712275505,0.002227500081062317,5.0,0.031300000846385956,0.002282500034198165,0.10970000177621841,0.01006499957293272,0.03440000116825104,0.0029700000304728746,0.149399995803833,0.011687500402331352,0.0869000032544136,0.005499999970197678,-0.288290798664093,0.029378177598118782,0.12529729306697845,-0.6535694003105164,-0.5560283660888672,0.07698781043291092
bare_terrain,2019,15,50,POINT (166.80927450540375 -22.466049809575882),1.0,686160.0,-2485530.0,0.0,0.006399999838322401,0.005788750015199184,6.0,0.018300000578165054,0.007301250007003546,0.10589999705553055,0.034952498972415924,0.011500000022351742,0.007012499962002039,0.05550000071525574,0.016981249675154686,0.030700000002980232,0.010381249710917473,0.14064902067184448,0.206699401140213,0.2515358030796051,-0.5040650367736816,-0.7053139209747314,0.0944848582148552
bare_terrain,2019,15,50,POINT (166.80920666592212 -22.465606523820117),1.0,686160.0,-2485500.0,0.0,0.015200000256299973,0.007397499866783619,6.0,0.0284000001847744,0.00999625027179718,0.11580000072717667,0.024213749915361404,0.023600000888109207,0.01020250003784895,0.08340000361204147,0.025492500513792038,0.0478999987244606,0.015331249684095383,-0.22095444798469543,0.1526312530040741,0.15179820358753204,-0.4919499456882477,-0.606102705001831,0.05004103481769562
bare_terrain,2019,15,50,POINT (166.80987056300876 -22.467259859304743),1.0,686220.0,-2485680.0,0.0,0.007199999876320362,0.004372499883174896,6.0,0.014299999922513962,0.005211249925196171,0.10740000009536743,0.03685000166296959,0.007799999788403511,0.00494999997317791,0.056299999356269836,0.023897500708699226,0.03060000017285347,0.013516250066459179,0.13370433449745178,0.1069863811135292,0.2096502035856247,-0.5949007868766785,-0.764995813369751,0.08751064538955688
bare_terrain,2019,15,50,POINT (166.816065493867 -22.460436703243946),1.0,686880.0,-2484930.0,0.0,0.02979999966919422,0.002145000034943223,5.0,0.03700000047683716,0.0015124999918043613,0.11299999803304672,0.00434499979019165,0.04540000110864639,0.0030799999367445707,0.195700004696846,0.011769999749958515,0.11180000007152557,0.008469999767839909,-0.30987662076950073,0.015430276282131672,0.128241166472435,-0.6819939613342285,-0.5066666007041931,0.06224069744348526
bare_terrain,2019,15,50,POINT (166.8171385895046 -22.459727189814668),1.0,686970.0,-2484840.0,0.0,0.0215000007301569,0.002392499940469861,5.0,0.030400000512599945,0.0042624999769032,0.12219999730587006,0.012017499655485153,0.03020000085234642,0.005280000157654285,0.1298000067472458,0.011880000121891499,0.0723000019788742,0.008772499859333038,-0.298646479845047,0.02428380399942398,0.13627904653549194,-0.6204744577407837,-0.6015727519989014,0.02318148873746395
bare_terrain,2019,15,50,POINT (166.8168321491643 -22.458995582801805),1.0,686940.0,-2484780.0,0.0,0.026399999856948853,0.002254999941214919,5.0,0.03400000184774399,0.002172499895095825,0.10980000346899033,0.002859999891370535,0.03590000048279762,0.002392499940469861,0.16689999401569366,0.0157299991697073,0.0925000011920929,0.008607500232756138,-0.29249411821365356,0.011839465238153934,0.14050829410552979,-0.661523163318634,-0.5271210074424744,0.07653491199016571
bare_terrain,2019,15,50,POINT (166.81883437094893 -22.45916368238562),1.0,687150.0,-2484780.0,0.0,0.03290000185370445,0.008538750000298023,6.0,0.04780000075697899,0.013502500019967556,0.12370000034570694,0.03152874857187271,0.06689999997615814,0.019222499802708626,0.1842000037431717,0.060266248881816864,0.11490000039339066,0.03371499851346016,-0.28542360663414,0.06731906533241272,0.13433042168617249,-0.5879310369491577,-0.4425656199455261,0.017083851620554924
bare_terrain,2019,15,50,POINT (166.81761125256935 -22.457682264486525),1.0,687030.0,-2484630.0,0.0,0.031300000846385956,0.0028874999843537807,5.0,0.04149999842047691,0.004894999787211418,0.1031000018119812,0.008469999767839909,0.05040000006556511,0.007205000147223473,0.17759999632835388,0.015812499448657036,0.09749999642372131,0.009102500043809414,-0.25671595335006714,0.024372678250074387,0.11618125438690186,-0.6211774945259094,-0.42600277066230774,0.10774558037519455
bare_terrain,2019,15,50,POINT (166.82458860577916 -22.425107905047568),1.0,687780.0,-2481030.0,0.0,0.034299999475479126,0.011921250261366367,6.0,0.05730000138282776,0.017723750323057175,0.12759999930858612,0.039393749088048935,0.07419999688863754,0.02367749996483326,0.17219999432563782,0.04151124879717827,0.12710000574588776,0.03282124921679497,-0.24954429268836975,0.1207519918680191,0.1299060881137848,-0.5006535649299622,-0.38020551204681396,0.001564971636980772
